,Item Name,Date,Average Price,Total Trade Volume,High Price Trade Volume,Low Price Trade Volume,Average High Price,Average Low Price,,
5063,Raurg bones,2023-03-24 7:40,4564,1,0,1,,4564,,
5064,Raurg bones,2023-03-24 7:45,5000,689,0,689,,5000,,
5065,Raurg bones,2023-03-24 7:50,5000,2,0,2,,5000,,
5066,Raurg bones,2023-03-24 7:55,5000,2,2,0,5000,,,
5067,Raurg bones,2023-03-24 8:00,4000,9,0,9,,4000,,
5068,Raurg bones,2023-03-24 8:05,5528,37,37,0,5528,,,
5069,Raurg bones,2023-03-24 8:10,6281,4,0,4,,6281,,
5070,Raurg bones,2023-03-24 8:15,4000,2,0,2,,4000,,
5071,Raurg bones,2023-03-24 8:20,4000,1,0,1,,4000,,
5072,Raurg bones,2023-03-24 8:25,4000,2,0,2,,4000,,
5073,Raurg bones,2023-03-24 8:30,5967,2,2,0,5967,,,
5074,Raurg bones,2023-03-24 8:35,6281,1,0,1,,6281,,
5075,Raurg bones,2023-03-24 8:40,4770,2,0,2,,4770,,
5076,Raurg bones,2023-03-24 8:45,6000,2,0,2,,6000,,
5077,Raurg bones,2023-03-24 8:50,6000,2,0,2,,6000,,
5078,Raurg bones,2023-03-24 8:55,6281,2,2,0,6281,,,
5079,Raurg bones,2023-03-24 9:00,6000,1,0,1,,6000,,
5080,Raurg bones,2023-03-24 9:05,6000,12,0,12,,6000,,
5081,Raurg bones,2023-03-24 9:10,6000,3,0,3,,6000,,
5082,Raurg bones,2023-03-24 9:15,6000,20,20,0,6000,,,
5083,Raurg bones,2023-03-24 9:20,6000,23,23,0,6000,,,
5084,Raurg bones,2023-03-24 9:25,6000,38,38,0,6000,,,
5085,Raurg bones,2023-03-24 9:30,6000,5,0,5,,6000,,
5086,Raurg bones,2023-03-24 9:35,6000,3,3,0,6000,,,
5087,Raurg bones,2023-03-24 9:40,4000,1,0,1,,4000,,
5088,Raurg bones,2023-03-24 9:45,4000,1,0,1,,4000,,
5089,Raurg bones,2023-03-24 9:50,6109,18,18,0,6109,,,
5090,Raurg bones,2023-03-24 9:55,5000,1,1,0,5000,,,
5091,Raurg bones,2023-03-24 10:00,6281,1,1,0,6281,,,
5092,Raurg bones,2023-03-24 10:05,4000,25,0,25,,4000,,
5093,Raurg bones,2023-03-24 10:10,4619,1,1,0,4619,,,
5094,Raurg bones,2023-03-24 10:15,4000,28,28,0,4000,,,
5095,Raurg bones,2023-03-24 10:20,4000,6,0,6,,4000,,
5096,Raurg bones,2023-03-24 10:25,4000,3,3,0,4000,,,
5097,Raurg bones,2023-03-24 10:30,5994,12,12,0,5994,,,
5098,Raurg bones,2023-03-24 10:35,5000,1,1,0,5000,,,
5099,Raurg bones,2023-03-24 10:40,4000,28,0,28,,4000,,
5100,Raurg bones,2023-03-24 10:45,4000,1,1,0,4000,,,
5101,Raurg bones,2023-03-24 10:50,4000,33,0,33,,4000,,
5102,Raurg bones,2023-03-24 10:55,4000,1,0,1,,4000,,
5103,Raurg bones,2023-03-24 11:00,4993,20,20,0,4993,,,
5104,Raurg bones,2023-03-24 11:05,5137,73,73,0,5137,,,
5105,Raurg bones,2023-03-24 11:10,6595,1,0,1,,6595,,
5106,Raurg bones,2023-03-24 11:15,6595,1,0,1,,6595,,
5107,Raurg bones,2023-03-24 11:20,6595,1,0,1,,6595,,
5108,Raurg bones,2023-03-24 11:25,7270,1,0,1,,7270,,
5109,Raurg bones,2023-03-24 11:30,7270,38,0,38,,7270,,
5110,Shaikahan bones,2023-03-23 5:10,2400,30,30,0,2400,,,
5111,Shaikahan bones,2023-03-23 5:15,2400,1,1,0,2400,,,
5112,Shaikahan bones,2023-03-23 5:20,1011,1,0,1,,1011,,
5113,Shaikahan bones,2023-03-23 5:25,2400,1,1,0,2400,,,
5114,Shaikahan bones,2023-03-23 5:30,2400,1,1,0,2400,,,
5115,Shaikahan bones,2023-03-23 5:35,1011,1,0,1,,1011,,
5116,Shaikahan bones,2023-03-23 5:40,1011,1,0,1,,1011,,
5117,Shaikahan bones,2023-03-23 5:45,5928,1,1,0,5928,,,
5118,Shaikahan bones,2023-03-23 5:50,5928,11,11,0,5928,,,
5119,Shaikahan bones,2023-03-23 5:55,6239,14,14,0,6239,,,
5120,Shaikahan bones,2023-03-23 6:00,4830,2,2,0,4830,,,
5121,Shaikahan bones,2023-03-23 6:05,4900,1,1,0,4900,,,
5122,Shaikahan bones,2023-03-23 6:10,821,1,0,1,,821,,
5123,Shaikahan bones,2023-03-23 6:15,2171,13,0,13,,2171,,
5124,Shaikahan bones,2023-03-23 6:20,5928,3,3,0,5928,,,
5125,Shaikahan bones,2023-03-23 6:25,6239,10,10,0,6239,,,
5126,Shaikahan bones,2023-03-23 6:30,6239,84,84,0,6239,,,
5127,Shaikahan bones,2023-03-23 6:35,5632,1,1,0,5632,,,
5128,Shaikahan bones,2023-03-23 6:40,4830,2,2,0,4830,,,
5129,Shaikahan bones,2023-03-23 6:45,3000,1,0,1,,3000,,
5130,Shaikahan bones,2023-03-23 6:50,4300,2,2,0,4300,,,
5131,Shaikahan bones,2023-03-23 6:55,1441,21,21,0,1441,,,
5132,Shaikahan bones,2023-03-23 7:00,5868,154,154,0,5868,,,
5133,Shaikahan bones,2023-03-23 7:05,4000,20,20,0,4000,,,
5134,Shaikahan bones,2023-03-23 7:10,6239,77,77,0,6239,,,
5135,Shaikahan bones,2023-03-23 7:15,5934,101,101,0,5934,,,
5136,Shaikahan bones,2023-03-23 7:20,6239,1,1,0,6239,,,
5137,Shaikahan bones,2023-03-23 7:25,6028,1,1,0,6028,,,
5138,Shaikahan bones,2023-03-23 7:30,6345,1,1,0,6345,,,
5139,Shaikahan bones,2023-03-23 7:35,6028,1,1,0,6028,,,
5140,Shaikahan bones,2023-03-23 7:40,6345,1,0,1,,6345,,
5141,Shaikahan bones,2023-03-23 7:45,19632,1,1,0,19632,,,
5142,Shaikahan bones,2023-03-23 7:50,12000,2,2,0,12000,,,
5143,Shaikahan bones,2023-03-23 7:55,6995,1,0,1,,6995,,
5144,Shaikahan bones,2023-03-23 8:00,6665,101,0,101,,6665,,
5145,Shaikahan bones,2023-03-23 8:05,821,2,0,2,,821,,
5146,Shaikahan bones,2023-03-23 8:10,4660,40,40,0,4660,,,
5147,Shaikahan bones,2023-03-23 8:15,1956,30,30,0,1956,,,
5148,Shaikahan bones,2023-03-23 8:20,1388,19,19,0,1388,,,
5149,Shaikahan bones,2023-03-23 8:25,300,1,1,0,300,,,
5150,Shaikahan bones,2023-03-23 8:30,300,1,1,0,300,,,
5151,Shaikahan bones,2023-03-23 8:35,300,1,1,0,300,,,
5152,Shaikahan bones,2023-03-23 8:40,200,2,2,0,200,,,
5153,Shaikahan bones,2023-03-23 8:45,200,3,3,0,200,,,
5154,Shaikahan bones,2023-03-23 8:50,200,1,1,0,200,,,
5155,Shaikahan bones,2023-03-23 8:55,6345,4,0,4,,6345,,
5156,Shaikahan bones,2023-03-23 9:00,6345,1,0,1,,6345,,
5157,Shaikahan bones,2023-03-23 9:05,6383,26,0,26,,6383,,
5158,Shaikahan bones,2023-03-23 9:10,6345,5,5,0,6345,,,
5159,Shaikahan bones,2023-03-23 9:15,6345,11,11,0,6345,,,
5160,Shaikahan bones,2023-03-23 9:20,19587,1,1,0,19587,,,
5161,Shaikahan bones,2023-03-23 9:25,6556,1,1,0,6556,,,
5162,Shaikahan bones,2023-03-23 9:30,6556,26,26,0,6556,,,
5163,Shaikahan bones,2023-03-23 9:35,9620,2,0,2,,9620,,
5164,Shaikahan bones,2023-03-23 9:40,6560,40,0,40,,6560,,
5165,Shaikahan bones,2023-03-23 9:45,12356,9,0,9,,12356,,
5166,Shaikahan bones,2023-03-23 9:50,12356,1,0,1,,12356,,
5167,Shaikahan bones,2023-03-23 9:55,6345,1,0,1,,6345,,
5168,Shaikahan bones,2023-03-23 10:00,6556,88,0,88,,6556,,
5169,Shaikahan bones,2023-03-23 10:05,6556,74,74,0,6556,,,
5170,Shaikahan bones,2023-03-23 10:10,8365,3,0,3,,8365,,
5171,Shaikahan bones,2023-03-23 10:15,9721,11,0,11,,9721,,
5172,Shaikahan bones,2023-03-23 10:20,6415.333333,6,2,4,6556,6345,,
5173,Shaikahan bones,2023-03-23 10:25,6345,12,0,12,,6345,,
5174,Shaikahan bones,2023-03-23 10:30,6229,1,1,0,6229,,,
5175,Shaikahan bones,2023-03-23 10:35,6000,2,2,0,6000,,,
5176,Shaikahan bones,2023-03-23 10:40,823,1,0,1,,823,,
5177,Shaikahan bones,2023-03-23 10:45,6433,51,51,0,6433,,,
5178,Shaikahan bones,2023-03-23 10:50,6400,1,1,0,6400,,,
5179,Shaikahan bones,2023-03-23 10:55,6400,10,10,0,6400,,,
5180,Shaikahan bones,2023-03-23 11:00,2479,2,2,0,2479,,,
5181,Shaikahan bones,2023-03-23 11:05,823,1,0,1,,823,,
5182,Shaikahan bones,2023-03-23 11:10,4822,2,2,0,4822,,,
5183,Shaikahan bones,2023-03-23 11:15,4822,1,1,0,4822,,,
5184,Shaikahan bones,2023-03-23 11:20,5705,16,16,0,5705,,,
5185,Shaikahan bones,2023-03-23 11:25,823,3,0,3,,823,,
5186,Shaikahan bones,2023-03-23 11:30,1932.5,4,2,2,3042,823,,
5187,Shaikahan bones,2023-03-23 11:35,3042,17,0,17,,3042,,
5188,Shaikahan bones,2023-03-23 11:40,5918,14,14,0,5918,,,
5189,Shaikahan bones,2023-03-23 11:45,3040.5,2,1,1,5258,823,,
5190,Shaikahan bones,2023-03-23 11:50,2570,1,1,0,2570,,,
5191,Shaikahan bones,2023-03-23 11:55,6792,8,8,0,6792,,,
5192,Shaikahan bones,2023-03-23 12:00,6792,2,2,0,6792,,,
5193,Shaikahan bones,2023-03-23 12:05,6711,100,100,0,6711,,,
5194,Shaikahan bones,2023-03-23 12:10,6453,1,1,0,6453,,,
5195,Shaikahan bones,2023-03-23 12:15,4617,2,2,0,4617,,,
5196,Shaikahan bones,2023-03-23 12:20,7861,1,0,1,,7861,,
5197,Shaikahan bones,2023-03-23 12:25,6792,1,1,0,6792,,,
5198,Shaikahan bones,2023-03-23 12:30,3630,2,1,1,6437,823,,
5199,Shaikahan bones,2023-03-23 12:35,3630,2,1,1,6437,823,,
5200,Shaikahan bones,2023-03-23 12:40,9099,2,0,2,,9099,,
5201,Shaikahan bones,2023-03-23 12:45,6792,2,2,0,6792,,,
5202,Shaikahan bones,2023-03-23 12:50,6792,1,0,1,,6792,,
5203,Shaikahan bones,2023-03-23 12:55,6700,5,5,0,6700,,,
5204,Shaikahan bones,2023-03-23 13:00,6375,2,0,2,,6375,,
5205,Shaikahan bones,2023-03-23 13:05,7057,1,1,0,7057,,,
5206,Shaikahan bones,2023-03-23 13:10,7057,1,1,0,7057,,,
5207,Shaikahan bones,2023-03-23 13:15,6375,30,0,30,,6375,,
5208,Shaikahan bones,2023-03-23 13:20,7411,1,0,1,,7411,,
5209,Shaikahan bones,2023-03-23 13:25,6375,68,0,68,,6375,,
5210,Shaikahan bones,2023-03-23 13:30,7000,1,1,0,7000,,,
5211,Shaikahan bones,2023-03-23 13:35,6716,2,1,1,7057,6375,,
5212,Shaikahan bones,2023-03-23 13:40,6375,4,0,4,,6375,,
5213,Shaikahan bones,2023-03-23 13:45,6716,2,1,1,7057,6375,,
5214,Shaikahan bones,2023-03-23 13:50,6375,25,0,25,,6375,,
5215,Shaikahan bones,2023-03-23 13:55,7039,10,10,0,7039,,,
5216,Shaikahan bones,2023-03-23 14:00,7049,100,100,0,7049,,,
5217,Shaikahan bones,2023-03-23 14:05,6375,97,0,97,,6375,,
5218,Shaikahan bones,2023-03-23 14:10,7049,20,20,0,7049,,,
5219,Shaikahan bones,2023-03-23 14:15,7049,4,4,0,7049,,,
5220,Shaikahan bones,2023-03-23 14:20,6375,4,0,4,,6375,,
5221,Shaikahan bones,2023-03-23 14:25,6375,120,0,120,,6375,,
5222,Shaikahan bones,2023-03-23 14:30,6375,1,0,1,,6375,,
5223,Shaikahan bones,2023-03-23 14:35,6375,27,0,27,,6375,,
5224,Shaikahan bones,2023-03-23 14:40,6375,21,0,21,,6375,,
5225,Shaikahan bones,2023-03-23 14:45,7040,1,1,0,7040,,,
5226,Shaikahan bones,2023-03-23 14:50,6375,26,0,26,,6375,,
5227,Shaikahan bones,2023-03-23 14:55,7035,100,100,0,7035,,,
5228,Shaikahan bones,2023-03-23 15:00,6375,15,0,15,,6375,,
5229,Shaikahan bones,2023-03-23 15:05,6705,2,1,1,7035,6375,,
5230,Shaikahan bones,2023-03-23 15:10,6375,1,0,1,,6375,,
5231,Shaikahan bones,2023-03-23 15:15,7000,1,1,0,7000,,,
5232,Shaikahan bones,2023-03-23 15:20,6704.5,2,1,1,7034,6375,,
5233,Shaikahan bones,2023-03-23 15:25,7033,1,1,0,7033,,,
5234,Shaikahan bones,2023-03-23 15:30,7020,201,201,0,7020,,,
5235,Shaikahan bones,2023-03-23 15:35,7047,318,318,0,7047,,,
5236,Shaikahan bones,2023-03-23 15:40,47586,1,1,0,47586,,,
5237,Shaikahan bones,2023-03-23 15:45,6375,1,0,1,,6375,,
5238,Shaikahan bones,2023-03-23 15:50,18791.66667,3,2,1,25000,6375,,
5239,Shaikahan bones,2023-03-23 15:55,47586,1,1,0,47586,,,
5240,Shaikahan bones,2023-03-23 16:00,6375,23,0,23,,6375,,
5241,Shaikahan bones,2023-03-23 16:05,7342,11,11,0,7342,,,
5242,Shaikahan bones,2023-03-23 16:10,6375,21,0,21,,6375,,
5243,Shaikahan bones,2023-03-23 16:15,9928,1,0,1,,9928,,
5244,Shaikahan bones,2023-03-23 16:20,6375,10,0,10,,6375,,
5245,Shaikahan bones,2023-03-23 16:25,6707,1,1,0,6707,,,
5246,Shaikahan bones,2023-03-23 16:30,6707,2,2,0,6707,,,
5247,Shaikahan bones,2023-03-23 16:35,6375,1,0,1,,6375,,
5248,Shaikahan bones,2023-03-23 16:40,6707,1,1,0,6707,,,
5249,Shaikahan bones,2023-03-23 16:45,6375,1,0,1,,6375,,
5250,Shaikahan bones,2023-03-23 16:50,6375,1,0,1,,6375,,
5251,Shaikahan bones,2023-03-23 16:55,6375,2,0,2,,6375,,
5252,Shaikahan bones,2023-03-23 17:00,6375,5,0,5,,6375,,
5253,Shaikahan bones,2023-03-23 17:05,6375,1,0,1,,6375,,
5254,Shaikahan bones,2023-03-23 17:10,6375,18,0,18,,6375,,
5255,Shaikahan bones,2023-03-23 17:15,6375,21,0,21,,6375,,
5256,Shaikahan bones,2023-03-23 17:20,7972,1,0,1,,7972,,
5257,Shaikahan bones,2023-03-23 17:25,6459.5,2,1,1,6544,6375,,
5258,Shaikahan bones,2023-03-23 17:30,6544,1,1,0,6544,,,
5259,Shaikahan bones,2023-03-23 17:35,6544,1,1,0,6544,,,
5260,Shaikahan bones,2023-03-23 17:40,6888,1,1,0,6888,,,
5261,Shaikahan bones,2023-03-23 17:45,47586,1,1,0,47586,,,
5262,Shaikahan bones,2023-03-23 17:50,6882,1,1,0,6882,,,
5263,Shaikahan bones,2023-03-23 17:55,7593,19,0,19,,7593,,
5264,Shaikahan bones,2023-03-23 18:00,6518.338235,68,19,49,6888,6375,,
5265,Shaikahan bones,2023-03-23 18:05,6375,3,0,3,,6375,,
5266,Shaikahan bones,2023-03-23 18:10,6614,5,5,0,6614,,,
5267,Shaikahan bones,2023-03-23 18:15,6631,1,1,0,6631,,,
5268,Shaikahan bones,2023-03-23 18:20,6375,12,0,12,,6375,,
5269,Shaikahan bones,2023-03-23 18:25,6375,20,0,20,,6375,,
5270,Shaikahan bones,2023-03-23 18:30,6503,5,5,0,6503,,,
5271,Shaikahan bones,2023-03-23 18:35,6503,1,1,0,6503,,,
5272,Shaikahan bones,2023-03-23 18:40,6503,1,1,0,6503,,,
5273,Shaikahan bones,2023-03-23 18:45,6439,6,6,0,6439,,,
5274,Shaikahan bones,2023-03-23 18:50,6827,99,99,0,6827,,,
5275,Shaikahan bones,2023-03-23 18:55,6375,80,0,80,,6375,,
5276,Shaikahan bones,2023-03-23 19:00,6881,2,2,0,6881,,,
5277,Shaikahan bones,2023-03-23 19:05,6544,1,1,0,6544,,,
5278,Shaikahan bones,2023-03-23 19:10,6544,2,2,0,6544,,,
5279,Shaikahan bones,2023-03-23 19:15,6375,1,0,1,,6375,,
5280,Shaikahan bones,2023-03-23 19:20,6431.333333,3,1,2,6544,6375,,
5281,Shaikahan bones,2023-03-23 19:25,6544,1,1,0,6544,,,
5282,Shaikahan bones,2023-03-23 19:30,6375,2,0,2,,6375,,
5283,Shaikahan bones,2023-03-23 19:35,6375,1,0,1,,6375,,
5284,Shaikahan bones,2023-03-23 19:40,7014,1,1,0,7014,,,
5285,Shaikahan bones,2023-03-23 19:45,6375,18,0,18,,6375,,
5286,Shaikahan bones,2023-03-23 19:50,6664,1,1,0,6664,,,
5287,Shaikahan bones,2023-03-23 19:55,6664,1,1,0,6664,,,
5288,Shaikahan bones,2023-03-23 20:00,6849,69,69,0,6849,,,
5289,Shaikahan bones,2023-03-23 20:05,6375,67,0,67,,6375,,
5290,Shaikahan bones,2023-03-23 20:10,6664,1,1,0,6664,,,
5291,Shaikahan bones,2023-03-23 20:15,6375,5,0,5,,6375,,
5292,Shaikahan bones,2023-03-23 20:20,9999,11,11,0,9999,,,
5293,Shaikahan bones,2023-03-23 20:25,9999,200,200,0,9999,,,
5294,Shaikahan bones,2023-03-23 20:30,7014,10,10,0,7014,,,
5295,Shaikahan bones,2023-03-23 20:35,7014,83,83,0,7014,,,
5296,Shaikahan bones,2023-03-23 20:40,8499,1,1,0,8499,,,
5297,Shaikahan bones,2023-03-23 20:45,6664,1,1,0,6664,,,
5298,Shaikahan bones,2023-03-23 20:50,6664,1,1,0,6664,,,
5299,Shaikahan bones,2023-03-23 20:55,7014,1,1,0,7014,,,
5300,Shaikahan bones,2023-03-23 21:00,7007,1,1,0,7007,,,
5301,Shaikahan bones,2023-03-23 21:05,7007,7,7,0,7007,,,
5302,Shaikahan bones,2023-03-23 21:10,6664,1,1,0,6664,,,
5303,Shaikahan bones,2023-03-23 21:15,6375,24,0,24,,6375,,
5304,Shaikahan bones,2023-03-23 21:20,6523.205128,39,20,19,6664,6375,,
5305,Shaikahan bones,2023-03-23 21:25,6664,10,10,0,6664,,,
5306,Shaikahan bones,2023-03-23 21:30,6375,5,0,5,,6375,,
5307,Shaikahan bones,2023-03-23 21:35,6788,146,146,0,6788,,,
5308,Shaikahan bones,2023-03-23 21:40,7732,11,0,11,,7732,,
5309,Shaikahan bones,2023-03-23 21:45,7555,2,0,2,,7555,,
5310,Shaikahan bones,2023-03-23 21:50,7555,26,0,26,,7555,,
5311,Shaikahan bones,2023-03-23 21:55,7555,15,0,15,,7555,,
5312,Shaikahan bones,2023-03-23 22:00,7555,2,0,2,,7555,,
5313,Shaikahan bones,2023-03-23 22:05,7555,3,0,3,,7555,,
5314,Shaikahan bones,2023-03-23 22:10,8999,112,112,0,8999,,,
5315,Shaikahan bones,2023-03-23 22:15,6375,111,0,111,,6375,,
5316,Shaikahan bones,2023-03-23 22:20,7010,159,159,0,7010,,,
5317,Shaikahan bones,2023-03-23 22:25,8999,1,1,0,8999,,,
5318,Shaikahan bones,2023-03-23 22:30,8999,1,1,0,8999,,,
5319,Shaikahan bones,2023-03-23 22:35,6400,4,0,4,,6400,,
5320,Shaikahan bones,2023-03-23 22:40,6400,3,0,3,,6400,,
5321,Shaikahan bones,2023-03-23 22:45,7011,1,1,0,7011,,,
5322,Shaikahan bones,2023-03-23 22:50,6400,3,0,3,,6400,,
5323,Shaikahan bones,2023-03-23 22:55,8835,109,109,0,8835,,,
5324,Shaikahan bones,2023-03-23 23:00,6400,107,0,107,,6400,,
5325,Shaikahan bones,2023-03-23 23:05,7699.5,2,1,1,8999,6400,,
5326,Shaikahan bones,2023-03-23 23:10,6400,26,0,26,,6400,,
5327,Shaikahan bones,2023-03-23 23:15,6428,22,0,22,,6428,,
5328,Shaikahan bones,2023-03-23 23:20,7000,2,2,0,7000,,,
5329,Shaikahan bones,2023-03-23 23:25,6500,4,4,0,6500,,,
5330,Shaikahan bones,2023-03-23 23:30,6664,2,2,0,6664,,,
5331,Shaikahan bones,2023-03-23 23:35,6400,81,0,81,,6400,,
5332,Shaikahan bones,2023-03-23 23:40,6400,115,0,115,,6400,,
5333,Shaikahan bones,2023-03-23 23:45,6664,2,2,0,6664,,,
5334,Shaikahan bones,2023-03-23 23:50,7382,27,0,27,,7382,,
5335,Shaikahan bones,2023-03-23 23:55,7382,27,0,27,,7382,,
5336,Shaikahan bones,2023-03-24 0:00,8995,1,1,0,8995,,,
5337,Shaikahan bones,2023-03-24 0:05,7382,42,0,42,,7382,,
5338,Shaikahan bones,2023-03-24 0:10,6375,12,0,12,,6375,,
5339,Shaikahan bones,2023-03-24 0:15,8995,1,1,0,8995,,,
5340,Shaikahan bones,2023-03-24 0:20,7026,1,1,0,7026,,,
5341,Shaikahan bones,2023-03-24 0:25,6375,1,0,1,,6375,,
5342,Shaikahan bones,2023-03-24 0:30,8995,1,1,0,8995,,,
5343,Shaikahan bones,2023-03-24 0:35,6863.25,4,3,1,7026,6375,,
5344,Shaikahan bones,2023-03-24 0:40,7026,1,1,0,7026,,,
5345,Shaikahan bones,2023-03-24 0:45,7026,1,1,0,7026,,,
5346,Shaikahan bones,2023-03-24 0:50,7031,1,0,1,,7031,,
5347,Shaikahan bones,2023-03-24 0:55,8995,1,1,0,8995,,,
5348,Shaikahan bones,2023-03-24 1:00,8995,2,2,0,8995,,,
5349,Shaikahan bones,2023-03-24 1:05,8995,1,1,0,8995,,,
5350,Shaikahan bones,2023-03-24 1:10,6375,1,0,1,,6375,,
5351,Shaikahan bones,2023-03-24 1:15,6375,5,0,5,,6375,,
5352,Shaikahan bones,2023-03-24 1:20,6680,55,55,0,6680,,,
5353,Shaikahan bones,2023-03-24 1:25,6680,1,1,0,6680,,,
5354,Shaikahan bones,2023-03-24 1:30,6680,2,2,0,6680,,,
5355,Shaikahan bones,2023-03-24 1:35,6680,1,1,0,6680,,,
5356,Shaikahan bones,2023-03-24 1:40,6400,3,0,3,,6400,,
5357,Shaikahan bones,2023-03-24 1:45,6400,10,0,10,,6400,,
5358,Shaikahan bones,2023-03-24 1:50,6400,55,55,0,6400,,,
5359,Shaikahan bones,2023-03-24 1:55,6400,187,187,0,6400,,,
5360,Shaikahan bones,2023-03-24 2:00,6680,20,20,0,6680,,,
5361,Shaikahan bones,2023-03-24 2:05,6540,2,1,1,6680,6400,,
5362,Shaikahan bones,2023-03-24 2:10,6400,1,0,1,,6400,,
5363,Shaikahan bones,2023-03-24 2:15,6680,2,2,0,6680,,,
5364,Shaikahan bones,2023-03-24 2:20,6680,1,1,0,6680,,,
5365,Shaikahan bones,2023-03-24 2:25,6680,4,4,0,6680,,,
5366,Shaikahan bones,2023-03-24 2:30,7009,1,1,0,7009,,,
5367,Shaikahan bones,2023-03-24 2:35,6680,5,5,0,6680,,,
5368,Shaikahan bones,2023-03-24 2:40,6680,20,20,0,6680,,,
5369,Shaikahan bones,2023-03-24 2:45,6692,2,1,1,7009,6375,,
5370,Shaikahan bones,2023-03-24 2:50,7009,6,6,0,7009,,,
5371,Shaikahan bones,2023-03-24 2:55,6375,3,0,3,,6375,,
5372,Shaikahan bones,2023-03-24 3:00,6375,1,0,1,,6375,,
5373,Shaikahan bones,2023-03-24 3:05,8999,50,50,0,8999,,,
5374,Shaikahan bones,2023-03-24 3:10,6375,49,0,49,,6375,,
5375,Shaikahan bones,2023-03-24 3:15,6959,1,1,0,6959,,,
5376,Shaikahan bones,2023-03-24 3:20,6959,1,1,0,6959,,,
5377,Shaikahan bones,2023-03-24 3:25,6619,2,2,0,6619,,,
5378,Shaikahan bones,2023-03-24 3:30,6959,1,1,0,6959,,,
5379,Shaikahan bones,2023-03-24 3:35,6959,1,1,0,6959,,,
5380,Shaikahan bones,2023-03-24 3:40,8999,100,100,0,8999,,,
5381,Shaikahan bones,2023-03-24 3:45,6619,77,77,0,6619,,,
5382,Shaikahan bones,2023-03-24 3:50,6619,5,5,0,6619,,,
5383,Shaikahan bones,2023-03-24 3:55,6619,1,1,0,6619,,,
5384,Shaikahan bones,2023-03-24 4:00,6619,1,1,0,6619,,,
5385,Shaikahan bones,2023-03-24 4:05,8999,1,1,0,8999,,,
5386,Shaikahan bones,2023-03-24 4:10,8467,1,0,1,,8467,,
5387,Shaikahan bones,2023-03-24 4:15,8049,25,0,25,,8049,,
5388,Shaikahan bones,2023-03-24 4:20,6967,1,1,0,6967,,,
5389,Shaikahan bones,2023-03-24 4:25,6967,1,0,1,,6967,,
5390,Shaikahan bones,2023-03-24 4:30,6793,70,70,0,6793,,,
5391,Shaikahan bones,2023-03-24 4:35,6619,2,2,0,6619,,,
5392,Shaikahan bones,2023-03-24 4:40,6963,1,1,0,6963,,,
5393,Shaikahan bones,2023-03-24 4:45,6375,24,0,24,,6375,,
5394,Shaikahan bones,2023-03-24 4:50,6375,1,0,1,,6375,,
5395,Shaikahan bones,2023-03-24 4:55,6669,2,1,1,6963,6375,,
5396,Shaikahan bones,2023-03-24 5:00,6963,1,1,0,6963,,,
5397,Shaikahan bones,2023-03-24 5:05,6375,1,0,1,,6375,,
5398,Shaikahan bones,2023-03-24 5:10,6963,1,1,0,6963,,,
5399,Shaikahan bones,2023-03-24 5:15,6963,84,84,0,6963,,,
5400,Shaikahan bones,2023-03-24 5:20,6375,80,0,80,,6375,,
5401,Shaikahan bones,2023-03-24 5:25,6375,6,0,6,,6375,,
5402,Shaikahan bones,2023-03-24 5:30,6962,89,89,0,6962,,,
5403,Shaikahan bones,2023-03-24 5:35,6375,86,0,86,,6375,,
5404,Shaikahan bones,2023-03-24 5:40,6967,10,0,10,,6967,,
5405,Shaikahan bones,2023-03-24 5:45,6967,10,0,10,,6967,,
5406,Shaikahan bones,2023-03-24 5:50,6375,24,0,24,,6375,,
5407,Shaikahan bones,2023-03-24 5:55,6375,24,0,24,,6375,,
5408,Shaikahan bones,2023-03-24 6:00,6967,26,26,0,6967,,,
5409,Shaikahan bones,2023-03-24 6:05,6638.397436,156,70,86,6962,6375,,
5410,Shaikahan bones,2023-03-24 6:10,6375,2,0,2,,6375,,
5411,Shaikahan bones,2023-03-24 6:15,6962,2,2,0,6962,,,
5412,Shaikahan bones,2023-03-24 6:20,6375,1,0,1,,6375,,
5413,Shaikahan bones,2023-03-24 6:25,6956,1,1,0,6956,,,
5414,Shaikahan bones,2023-03-24 6:30,6956,1,1,0,6956,,,
5415,Shaikahan bones,2023-03-24 6:35,6375,1,0,1,,6375,,
5416,Shaikahan bones,2023-03-24 6:40,6956,1,1,0,6956,,,
5417,Shaikahan bones,2023-03-24 6:45,6956,1,1,0,6956,,,
5418,Shaikahan bones,2023-03-24 6:50,6956,1,1,0,6956,,,
5419,Shaikahan bones,2023-03-24 6:55,6826,1,0,1,,6826,,
5420,Shaikahan bones,2023-03-24 7:00,8286,192,192,0,8286,,,
5421,Shaikahan bones,2023-03-24 7:05,6375,185,0,185,,6375,,
5422,Shaikahan bones,2023-03-24 7:10,6375,6,0,6,,6375,,
5423,Shaikahan bones,2023-03-24 7:15,6820,1,1,0,6820,,,
5424,Shaikahan bones,2023-03-24 7:20,6375,1,0,1,,6375,,
5425,Shaikahan bones,2023-03-24 7:25,6375,9,0,9,,6375,,
5426,Shaikahan bones,2023-03-24 7:30,6485,2,2,0,6485,,,
5427,Shaikahan bones,2023-03-24 7:35,6375,50,0,50,,6375,,
5428,Shaikahan bones,2023-03-24 7:40,6820,1,1,0,6820,,,
5429,Shaikahan bones,2023-03-24 7:45,6820,1,1,0,6820,,,
5430,Shaikahan bones,2023-03-24 7:50,6820,20,20,0,6820,,,
